game_id,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_wins,home_team_losses,home_team_score,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_wins,away_team_losses,away_team_score,arena,arena_city,arena_state,arena_country,arena_timezone,gameTimeET,gameTimeUTC,duration,attendance,sellout
0022300133,1610612754,Pacers,Indiana,IND,3,3,124,1610612766,Hornets,Charlotte,CHA,2,3,125,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2023-11-04T19:00:00Z,2023-11-04T23:00:00Z,2:32,15945,0
0022300563,1610612761,Raptors,Toronto,TOR,15,25,96,1610612738,Celtics,Boston,BOS,31,9,105,Scotiabank Arena,Toronto,ON,US,Eastern,2024-01-15T19:30:00Z,2024-01-16T00:30:00Z,2:06,19278,0
0022300099,1610612746,Clippers,LA,LAC,2,1,123,1610612759,Spurs,San Antonio,SAS,1,2,83,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-10-29T21:00:00Z,2023-10-30T01:00:00Z,2:06,19370,1
0022300830,1610612763,Grizzlies,Memphis,MEM,20,38,86,1610612751,Nets,Brooklyn,BKN,22,35,111,FedExForum,Memphis,TN,US,Central,2024-02-26T20:00:00Z,2024-02-27T01:00:00Z,2:13,15417,0
0022300975,1610612758,Kings,Sacramento,SAC,38,28,91,1610612752,Knicks,New York,NYK,40,27,98,Golden 1 Center,Sacramento,CA,US,Pacific,2024-03-16T22:00:00Z,2024-03-17T02:00:00Z,2:22,18311,1
0022300076,1610612747,Lakers,Los Angeles,LAL,1,1,100,1610612756,Suns,Phoenix,PHX,1,1,95,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-10-26T22:00:00Z,2023-10-27T02:00:00Z,2:27,18997,1
0022300426,1610612744,Warriors,Golden State,GSW,15,16,102,1610612748,Heat,Miami,MIA,19,12,114,Chase Center,San Francisco,CA,US,Pacific,2023-12-28T22:00:00Z,2023-12-29T03:00:00Z,2:15,18064,1
0022300867,1610612748,Heat,Miami,MIA,34,26,126,1610612762,Jazz,Utah,UTA,27,34,120,Kaseya Center,Miami,FL,US,Eastern,2024-03-02T17:00:00Z,2024-03-02T22:00:00Z,2:14,19858,1
0022300534,1610612765,Pistons,Detroit,DET,3,36,110,1610612745,Rockets,Houston,HOU,19,18,112,Little Caesars Arena,Detroit,MI,US,Eastern,2024-01-12T19:30:00Z,2024-01-13T00:30:00Z,2:11,13987,0
0022300164,1610612763,Grizzlies,Memphis,MEM,1,7,102,1610612748,Heat,Miami,MIA,4,4,108,FedExForum,Memphis,TN,US,Central,2023-11-08T20:00:00Z,2023-11-09T01:00:00Z,2:29,16781,0
0022300471,1610612750,Timberwolves,Minnesota,MIN,24,9,106,1610612740,Pelicans,New Orleans,NOP,21,14,117,Target Center,Minneapolis,MN,US,Central,2024-01-03T20:00:00Z,2024-01-04T01:00:00Z,2:11,18024,1
0022300021,1610612760,Thunder,Oklahoma City,OKC,7,4,123,1610612759,Spurs,San Antonio,SAS,3,8,87,Paycom Center,Oklahoma City,OK,US,Central,2023-11-14T19:30:00Z,2023-11-15T00:30:00Z,2:18,18203,1
0022300888,1610612748,Heat,Miami,MIA,35,26,118,1610612765,Pistons,Detroit,DET,9,52,110,Kaseya Center,Miami,FL,US,Eastern,2024-03-05T19:30:00Z,2024-03-06T00:30:00Z,2:10,19724,1
0022300922,1610612743,Nuggets,Denver,DEN,44,20,142,1610612762,Jazz,Utah,UTA,28,36,121,Ball Arena,Denver,CO,US,Mountain,2024-03-09T21:00:00Z,2024-03-10T02:00:00Z,2:12,19632,1
0022300308,1610612756,Suns,Phoenix,PHX,13,10,119,1610612744,Warriors,Golden State,GSW,10,13,116,Footprint Center,Phoenix,AZ,US,Mountain,2023-12-12T22:00:00Z,2023-12-13T03:00:00Z,2:38,17071,1
0022300758,1610612757,Trail Blazers,Portland,POR,15,37,84,1610612740,Pelicans,New Orleans,NOP,31,22,93,Moda Center,Portland,OR,US,Pacific,2024-02-10T22:00:00Z,2024-02-11T03:00:00Z,2:02,18226,0
0022301149,1610612741,Bulls,Chicago,CHI,37,42,117,1610612752,Knicks,New York,NYK,47,32,128,United Center,Chicago,IL,US,Central,2024-04-09T20:00:00Z,2024-04-10T00:00:00Z,2:12,21648,1
0022300172,1610612753,Magic,Orlando,ORL,4,4,119,1610612737,Hawks,Atlanta,ATL,5,3,120,Arena CDMX,Mexico City,MX,MX,Central,2023-11-09T21:30:00Z,2023-11-10T02:30:00Z,2:31,19986,1
0022300488,1610612743,Nuggets,Denver,DEN,25,12,120,1610612753,Magic,Orlando,ORL,20,15,122,Ball Arena,Denver,CO,US,Mountain,2024-01-05T21:00:00Z,2024-01-06T02:00:00Z,2:15,19659,1
0022300522,1610612748,Heat,Miami,MIA,21,16,120,1610612760,Thunder,Oklahoma City,OKC,25,11,128,Kaseya Center,Miami,FL,US,Eastern,2024-01-10T19:30:00Z,2024-01-11T00:30:00Z,2:14,19636,1
0022300871,1610612742,Mavericks,Dallas,DAL,34,27,116,1610612755,76ers,Philadelphia,PHI,35,25,120,American Airlines Center,Dallas,TX,US,Central,2024-03-03T13:00:00Z,2024-03-03T18:00:00Z,2:25,20277,1
0022300934,1610612739,Cavaliers,Cleveland,CLE,41,24,111,1610612756,Suns,Phoenix,PHX,38,27,117,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-03-11T19:30:00Z,2024-03-11T23:30:00Z,2:10,19432,1
0022300037,1610612746,Clippers,LA,LAC,4,7,106,1610612745,Rockets,Houston,HOU,6,4,100,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-11-17T22:30:00Z,2023-11-18T03:30:00Z,2:27,19370,1
0022300467,1610612737,Hawks,Atlanta,ATL,14,19,141,1610612760,Thunder,Oklahoma City,OKC,23,10,138,State Farm Arena,Atlanta,GA,US,Eastern,2024-01-03T19:30:00Z,2024-01-04T00:30:00Z,2:27,17770,1
0022300826,1610612757,Trail Blazers,Portland,POR,15,41,80,1610612766,Hornets,Charlotte,CHA,15,42,93,Moda Center,Portland,OR,US,Pacific,2024-02-25T21:00:00Z,2024-02-26T02:00:00Z,1:56,17888,0
0022300575,1610612740,Pelicans,New Orleans,NOP,25,17,132,1610612766,Hornets,Charlotte,CHA,8,30,112,Smoothie King Center,New Orleans,LA,US,Central,2024-01-17T20:00:00Z,2024-01-18T01:00:00Z,2:04,16093,0
0022300125,1610612762,Jazz,Utah,UTA,2,3,133,1610612763,Grizzlies,Memphis,MEM,0,5,109,Delta Center,Salt Lake City,UT,US,Mountain,2023-11-01T21:00:00Z,2023-11-02T01:00:00Z,2:22,18206,1
0022300430,1610612764,Wizards,Washington,WAS,6,25,110,1610612751,Nets,Brooklyn,BKN,15,17,104,Capital One Arena,Washington,DC,US,Eastern,2023-12-29T19:00:00Z,2023-12-30T00:00:00Z,2:05,16825,0
0022300060,1610612758,Kings,Sacramento,SAC,10,6,124,1610612744,Warriors,Golden State,GSW,8,10,123,Golden 1 Center,Sacramento,CA,US,Pacific,2023-11-28T22:00:00Z,2023-11-29T03:00:00Z,2:46,18039,1
0022301221,1610612763,Grizzlies,Memphis,MEM,6,15,103,1610612750,Timberwolves,Minnesota,MIN,17,4,127,FedExForum,Memphis,TN,US,Central,2023-12-08T20:00:00Z,2023-12-09T01:00:00Z,2:11,15577,0
0022300963,1610612761,Raptors,Toronto,TOR,23,44,103,1610612753,Magic,Orlando,ORL,39,28,113,Scotiabank Arena,Toronto,ON,US,Eastern,2024-03-15T19:30:00Z,2024-03-15T23:30:00Z,2:14,19800,1
0022300349,1610612739,Cavaliers,Cleveland,CLE,15,12,135,1610612745,Rockets,Houston,HOU,13,11,130,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2023-12-18T19:00:00Z,2023-12-19T00:00:00Z,2:42,19432,1
0022300719,1610612754,Pacers,Indiana,IND,29,23,132,1610612745,Rockets,Houston,HOU,23,27,129,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-02-06T19:00:00Z,2024-02-07T00:00:00Z,2:09,15571,0
0022301108,1610612750,Timberwolves,Minnesota,MIN,53,23,133,1610612761,Raptors,Toronto,TOR,23,53,85,Target Center,Minneapolis,MN,US,Central,2024-04-03T20:00:00Z,2024-04-04T00:00:00Z,1:60,18024,1
0022300448,1610612759,Spurs,San Antonio,SAS,5,27,101,1610612738,Celtics,Boston,BOS,26,6,134,Frost Bank Center,San Antonio,TX,US,Central,2023-12-31T19:00:00Z,2024-01-01T00:00:00Z,1:57,18886,1
0022300018,1610612765,Pistons,Detroit,DET,2,10,120,1610612737,Hawks,Atlanta,ATL,6,4,126,Little Caesars Arena,Detroit,MI,US,Eastern,2023-11-14T19:00:00Z,2023-11-15T00:00:00Z,2:14,16963,0
0022301170,1610612758,Kings,Sacramento,SAC,45,35,123,1610612740,Pelicans,New Orleans,NOP,48,32,135,Golden 1 Center,Sacramento,CA,US,Pacific,2024-04-11T22:00:00Z,2024-04-12T02:00:00Z,2:17,17832,1
0022300331,1610612759,Spurs,San Antonio,SAS,4,20,129,1610612747,Lakers,Los Angeles,LAL,15,11,115,Frost Bank Center,San Antonio,TX,US,Central,2023-12-15T19:30:00Z,2023-12-16T00:30:00Z,2:14,18354,1
0022300761,1610612766,Hornets,Charlotte,CHA,12,41,111,1610612754,Pacers,Indiana,IND,30,25,102,Spectrum Center,Charlotte,NC,US,Eastern,2024-02-12T19:00:00Z,2024-02-13T00:00:00Z,2:05,12112,0
0022300274,1610612753,Magic,Orlando,ORL,14,5,130,1610612764,Wizards,Washington,WAS,3,16,125,Amway Center,Orlando,FL,US,Eastern,2023-12-01T19:00:00Z,2023-12-02T00:00:00Z,2:30,18846,1
0022300624,1610612749,Bucks,Milwaukee,MIL,31,13,126,1610612739,Cavaliers,Cleveland,CLE,26,16,116,Fiserv Forum,Milwaukee,WI,US,Central,2024-01-24T20:00:00Z,2024-01-25T01:00:00Z,2:09,17510,1
0022301035,1610612752,Knicks,New York,NYK,43,28,124,1610612765,Pistons,Detroit,DET,12,60,99,Madison Square Garden,New York,NY,US,Eastern,2024-03-25T19:30:00Z,2024-03-25T23:30:00Z,2:11,19812,1
0022300809,1610612760,Thunder,Oklahoma City,OKC,39,17,147,1610612764,Wizards,Washington,WAS,9,47,106,Paycom Center,Oklahoma City,OK,US,Central,2024-02-23T20:00:00Z,2024-02-24T01:00:00Z,2:04,18203,1
0022300736,1610612752,Knicks,New York,NYK,33,19,108,1610612742,Mavericks,Dallas,DAL,29,23,122,Madison Square Garden,New York,NY,US,Eastern,2024-02-08T19:30:00Z,2024-02-09T00:30:00Z,2:12,19812,1
0022300366,1610612753,Magic,Orlando,ORL,16,10,106,1610612748,Heat,Miami,MIA,16,12,115,Kia Center,Orlando,FL,US,Eastern,2023-12-20T19:00:00Z,2023-12-21T00:00:00Z,2:19,19129,1
0022301127,1610612747,Lakers,Los Angeles,LAL,45,33,116,1610612739,Cavaliers,Cleveland,CLE,46,32,97,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-04-06T15:30:00Z,2024-04-06T19:30:00Z,2:04,18997,1
0022301062,1610612766,Hornets,Charlotte,CHA,18,55,97,1610612744,Warriors,Golden State,GSW,39,34,115,Spectrum Center,Charlotte,NC,US,Eastern,2024-03-29T19:00:00Z,2024-03-29T23:00:00Z,2:03,19487,1
0022300673,1610612744,Warriors,Golden State,GSW,20,24,119,1610612755,76ers,Philadelphia,PHI,29,17,107,Chase Center,San Francisco,CA,US,Pacific,2024-01-30T22:00:00Z,2024-01-31T03:00:00Z,2:22,18064,1
0022300389,1610612746,Clippers,LA,LAC,17,12,108,1610612738,Celtics,Boston,BOS,22,6,145,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-12-23T15:30:00Z,2023-12-23T20:30:00Z,2:09,19370,1
0022300223,1610612759,Spurs,San Antonio,SAS,3,11,99,1610612746,Clippers,LA,LAC,5,7,124,Frost Bank Center,San Antonio,TX,US,Central,2023-11-20T20:00:00Z,2023-11-21T01:00:00Z,2:05,18354,1
0022301218,1610612755,76ers,Philadelphia,PHI,14,7,125,1610612737,Hawks,Atlanta,ATL,9,12,114,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-12-08T19:00:00Z,2023-12-09T00:00:00Z,2:13,19746,1
0022300409,1610612745,Rockets,Houston,HOU,15,13,117,1610612754,Pacers,Indiana,IND,15,14,123,Toyota Center,Houston,TX,US,Central,2023-12-26T20:00:00Z,2023-12-27T01:00:00Z,2:16,18055,1
0022300059,1610612742,Mavericks,Dallas,DAL,11,6,121,1610612745,Rockets,Houston,HOU,8,7,115,American Airlines Center,Dallas,TX,US,Central,2023-11-28T20:30:00Z,2023-11-29T01:30:00Z,2:36,20103,1
0022301131,1610612742,Mavericks,Dallas,DAL,48,30,147,1610612745,Rockets,Houston,HOU,38,40,136,American Airlines Center,Dallas,TX,US,Central,2024-04-07T15:30:00Z,2024-04-07T19:30:00Z,2:49,20317,1
0022300370,1610612741,Bulls,Chicago,CHI,12,17,124,1610612747,Lakers,Los Angeles,LAL,15,13,108,United Center,Chicago,IL,US,Central,2023-12-20T20:00:00Z,2023-12-21T01:00:00Z,1:60,21234,1
0022300720,1610612751,Nets,Brooklyn,BKN,20,30,107,1610612742,Mavericks,Dallas,DAL,28,23,119,Barclays Center,Brooklyn,NY,US,Eastern,2024-02-06T19:30:00Z,2024-02-07T00:30:00Z,2:11,17732,1
0022300235,1610612759,Spurs,San Antonio,SAS,3,12,102,1610612746,Clippers,LA,LAC,6,7,109,Frost Bank Center,San Antonio,TX,US,Central,2023-11-22T20:00:00Z,2023-11-23T01:00:00Z,2:17,18354,1
0022300665,1610612759,Spurs,San Antonio,SAS,10,37,113,1610612764,Wizards,Washington,WAS,9,37,118,Frost Bank Center,San Antonio,TX,US,Central,2024-01-29T20:00:00Z,2024-01-30T01:00:00Z,2:10,17020,0
0022301074,1610612740,Pelicans,New Orleans,NOP,45,29,92,1610612738,Celtics,Boston,BOS,58,16,104,Smoothie King Center,New Orleans,LA,US,Central,2024-03-30T17:00:00Z,2024-03-30T21:00:00Z,2:02,17932,1
0022300848,1610612746,Clippers,LA,LAC,37,20,112,1610612747,Lakers,Los Angeles,LAL,32,28,116,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-02-28T22:00:00Z,2024-02-29T03:00:00Z,2:16,19370,1
0022300777,1610612766,Hornets,Charlotte,CHA,13,41,122,1610612737,Hawks,Atlanta,ATL,24,31,99,Spectrum Center,Charlotte,NC,US,Eastern,2024-02-14T19:00:00Z,2024-02-15T00:00:00Z,2:07,14336,0
0022300327,1610612755,76ers,Philadelphia,PHI,17,7,124,1610612765,Pistons,Detroit,DET,2,23,92,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-12-15T19:00:00Z,2023-12-16T00:00:00Z,2:11,19761,1
0022301166,1610612765,Pistons,Detroit,DET,13,67,105,1610612741,Bulls,Chicago,CHI,38,42,127,Little Caesars Arena,Detroit,MI,US,Eastern,2024-04-11T19:00:00Z,2024-04-11T23:00:00Z,2:03,20013,0
0022301023,1610612741,Bulls,Chicago,CHI,34,37,113,1610612738,Celtics,Boston,BOS,57,14,124,United Center,Chicago,IL,US,Central,2024-03-23T20:00:00Z,2024-03-24T00:00:00Z,1:59,21198,1
0022301189,1610612748,Heat,Miami,MIA,46,36,118,1610612761,Raptors,Toronto,TOR,25,57,103,Kaseya Center,Miami,FL,US,Eastern,2024-04-14T13:00:00Z,2024-04-14T17:00:00Z,2:07,19600,1
0022300632,1610612744,Warriors,Golden State,GSW,19,23,133,1610612758,Kings,Sacramento,SAC,25,18,134,Chase Center,San Francisco,CA,US,Pacific,2024-01-25T22:00:00Z,2024-01-26T03:00:00Z,2:25,18064,1
0022300262,1610612740,Pelicans,New Orleans,NOP,10,9,124,1610612755,76ers,Philadelphia,PHI,12,6,114,Smoothie King Center,New Orleans,LA,US,Central,2023-11-29T20:00:00Z,2023-11-30T01:00:00Z,2:23,16009,0
0022300798,1610612740,Pelicans,New Orleans,NOP,34,22,127,1610612745,Rockets,Houston,HOU,24,31,105,Smoothie King Center,New Orleans,LA,US,Central,2024-02-22T20:00:00Z,2024-02-23T01:00:00Z,2:19,17421,1
0022300075,1610612749,Bucks,Milwaukee,MIL,1,0,118,1610612755,76ers,Philadelphia,PHI,0,1,117,Fiserv Forum,Milwaukee,WI,US,Central,2023-10-26T19:30:00Z,2023-10-26T23:30:00Z,2:42,17783,1
0022300425,1610612743,Nuggets,Denver,DEN,23,10,142,1610612763,Grizzlies,Memphis,MEM,10,20,105,Ball Arena,Denver,CO,US,Mountain,2023-12-28T21:00:00Z,2023-12-29T02:00:00Z,0:00,19733,1
0022300976,1610612749,Bucks,Milwaukee,MIL,44,24,140,1610612756,Suns,Phoenix,PHX,39,29,129,Fiserv Forum,Milwaukee,WI,US,Central,2024-03-17T13:00:00Z,2024-03-17T17:00:00Z,2:10,17783,1
0022300833,1610612753,Magic,Orlando,ORL,33,26,108,1610612751,Nets,Brooklyn,BKN,22,36,81,Kia Center,Orlando,FL,US,Eastern,2024-02-27T19:00:00Z,2024-02-28T00:00:00Z,2:16,17708,0
0022300999,1610612761,Raptors,Toronto,TOR,23,46,89,1610612758,Kings,Sacramento,SAC,40,28,123,Scotiabank Arena,Toronto,ON,US,Eastern,2024-03-20T19:30:00Z,2024-03-20T23:30:00Z,2:06,18641,0
0022300130,1610612762,Jazz,Utah,UTA,2,4,113,1610612753,Magic,Orlando,ORL,3,2,115,Delta Center,Salt Lake City,UT,US,Mountain,2023-11-02T21:00:00Z,2023-11-03T01:00:00Z,2:35,18206,1
0022300560,1610612763,Grizzlies,Memphis,MEM,15,25,116,1610612744,Warriors,Golden State,GSW,18,22,107,FedExForum,Memphis,TN,US,Central,2024-01-15T18:00:00Z,2024-01-15T23:00:00Z,2:22,16612,0
0022301058,1610612762,Jazz,Utah,UTA,29,44,111,1610612759,Spurs,San Antonio,SAS,17,56,118,Delta Center,Salt Lake City,UT,US,Mountain,2024-03-27T21:00:00Z,2024-03-28T01:00:00Z,2:13,18206,1
0022300649,1610612759,Spurs,San Antonio,SAS,10,36,113,1610612750,Timberwolves,Minnesota,MIN,32,14,112,Frost Bank Center,San Antonio,TX,US,Central,2024-01-27T20:30:00Z,2024-01-28T01:30:00Z,2:05,17726,0
0022300219,1610612764,Wizards,Washington,WAS,2,11,129,1610612749,Bucks,Milwaukee,MIL,10,4,142,Capital One Arena,Washington,DC,US,Eastern,2023-11-20T19:00:00Z,2023-11-21T00:00:00Z,2:05,17746,0
0022300921,1610612744,Warriors,Golden State,GSW,33,30,113,1610612759,Spurs,San Antonio,SAS,14,50,126,Chase Center,San Francisco,CA,US,Pacific,2024-03-09T20:30:00Z,2024-03-10T01:30:00Z,2:24,18064,1
0022300472,1610612742,Mavericks,Dallas,DAL,20,15,126,1610612757,Trail Blazers,Portland,POR,9,24,97,American Airlines Center,Dallas,TX,US,Central,2024-01-03T20:30:00Z,2024-01-04T01:30:00Z,2:22,20077,1
0022300188,1610612738,Celtics,Boston,BOS,8,2,114,1610612752,Knicks,New York,NYK,5,5,98,TD Garden,Boston,MA,US,Eastern,2023-11-13T19:30:00Z,2023-11-14T00:30:00Z,2:12,19156,1
0022300022,1610612740,Pelicans,New Orleans,NOP,5,6,131,1610612742,Mavericks,Dallas,DAL,8,3,110,Smoothie King Center,New Orleans,LA,US,Central,2023-11-14T20:00:00Z,2023-11-15T01:00:00Z,2:10,16354,0
0022300537,1610612763,Grizzlies,Memphis,MEM,14,24,119,1610612746,Clippers,LA,LAC,25,13,128,FedExForum,Memphis,TN,US,Central,2024-01-12T20:00:00Z,2024-01-13T01:00:00Z,2:08,16617,0
0022300167,1610612760,Thunder,Oklahoma City,OKC,5,3,128,1610612739,Cavaliers,Cleveland,CLE,3,5,120,Paycom Center,Oklahoma City,OK,US,Central,2023-11-08T20:00:00Z,2023-11-09T01:00:00Z,2:19,16314,0
0022300864,1610612741,Bulls,Chicago,CHI,28,32,97,1610612749,Bucks,Milwaukee,MIL,40,21,113,United Center,Chicago,IL,US,Central,2024-03-01T22:00:00Z,2024-03-02T03:00:00Z,2:24,21249,1
0022300034,1610612740,Pelicans,New Orleans,NOP,6,6,115,1610612743,Nuggets,Denver,DEN,9,3,110,Smoothie King Center,New Orleans,LA,US,Central,2023-11-17T20:00:00Z,2023-11-18T01:00:00Z,2:11,15278,0
0022300464,1610612758,Kings,Sacramento,SAC,19,13,104,1610612766,Hornets,Charlotte,CHA,8,24,111,Golden 1 Center,Sacramento,CA,US,Pacific,2024-01-02T22:00:00Z,2024-01-03T03:00:00Z,2:11,17832,1
0022300937,1610612743,Nuggets,Denver,DEN,45,20,125,1610612761,Raptors,Toronto,TOR,23,42,119,Ball Arena,Denver,CO,US,Mountain,2024-03-11T21:00:00Z,2024-03-12T01:00:00Z,2:06,19652,1
0022300872,1610612738,Celtics,Boston,BOS,48,12,140,1610612744,Warriors,Golden State,GSW,32,28,88,TD Garden,Boston,MA,US,Eastern,2024-03-03T15:30:00Z,2024-03-03T20:30:00Z,2:07,19156,1
0022300171,1610612754,Pacers,Indiana,IND,6,3,126,1610612749,Bucks,Milwaukee,MIL,5,3,124,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2023-11-09T19:00:00Z,2023-11-10T00:00:00Z,2:25,14648,0
0022300521,1610612737,Hawks,Atlanta,ATL,15,21,139,1610612755,76ers,Philadelphia,PHI,23,13,132,State Farm Arena,Atlanta,GA,US,Eastern,2024-01-10T19:30:00Z,2024-01-11T00:30:00Z,2:36,16089,0
0022301019,1610612752,Knicks,New York,NYK,42,28,105,1610612751,Nets,Brooklyn,BKN,26,45,93,Madison Square Garden,New York,NY,US,Eastern,2024-03-23T13:00:00Z,2024-03-23T17:00:00Z,2:00,19812,1
0022300608,1610612755,76ers,Philadelphia,PHI,29,13,133,1610612759,Spurs,San Antonio,SAS,8,35,123,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-01-22T19:00:00Z,2024-01-23T00:00:00Z,2:18,20511,1
0022300258,1610612765,Pistons,Detroit,DET,2,16,107,1610612747,Lakers,Los Angeles,LAL,11,8,133,Little Caesars Arena,Detroit,MI,US,Eastern,2023-11-29T19:00:00Z,2023-11-30T00:00:00Z,2:13,20062,1
0022301222,1610612760,Thunder,Oklahoma City,OKC,14,7,138,1610612744,Warriors,Golden State,GSW,10,12,136,Paycom Center,Oklahoma City,OK,US,Central,2023-12-08T20:00:00Z,2023-12-09T01:00:00Z,2:40,17112,0
0022300960,1610612757,Trail Blazers,Portland,POR,19,47,93,1610612752,Knicks,New York,NYK,39,27,105,Moda Center,Portland,OR,US,Pacific,2024-03-14T22:00:00Z,2024-03-15T02:00:00Z,2:06,17768,0
0022300433,1610612739,Cavaliers,Cleveland,CLE,18,14,111,1610612749,Bucks,Milwaukee,MIL,24,8,119,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2023-12-29T19:30:00Z,2023-12-30T00:30:00Z,2:16,19432,1
0022300063,1610612766,Hornets,Charlotte,CHA,1,0,116,1610612737,Hawks,Atlanta,ATL,0,1,110,Spectrum Center,Charlotte,NC,US,Eastern,2023-10-25T19:00:00Z,2023-10-25T23:00:00Z,2:22,16129,0
0022300599,1610612750,Timberwolves,Minnesota,MIN,30,12,97,1610612760,Thunder,Oklahoma City,OKC,29,13,102,Target Center,Minneapolis,MN,US,Central,2024-01-20T20:00:00Z,2024-01-21T01:00:00Z,2:24,18024,1
0022300576,1610612762,Jazz,Utah,UTA,26,30,137,1610612744,Warriors,Golden State,GSW,27,26,140,Delta Center,Salt Lake City,UT,US,Mountain,2024-02-15T21:00:00Z,2024-02-16T02:00:00Z,2:15,18206,1
0022300126,1610612744,Warriors,Golden State,GSW,4,1,102,1610612758,Kings,Sacramento,SAC,2,2,101,Chase Center,San Francisco,CA,US,Pacific,2023-11-01T22:00:00Z,2023-11-02T02:00:00Z,2:14,18064,1
0022300825,1610612762,Jazz,Utah,UTA,27,31,128,1610612759,Spurs,San Antonio,SAS,11,47,109,Delta Center,Salt Lake City,UT,US,Mountain,2024-02-25T20:00:00Z,2024-02-26T01:00:00Z,2:13,18206,1
0022300297,1610612752,Knicks,New York,NYK,13,9,136,1610612761,Raptors,Toronto,TOR,9,14,130,Madison Square Garden,New York,NY,US,Eastern,2023-12-11T19:30:00Z,2023-12-12T00:30:00Z,2:21,19812,1
0022301039,1610612759,Spurs,San Antonio,SAS,16,56,104,1610612756,Suns,Phoenix,PHX,42,30,102,Frost Bank Center,San Antonio,TX,US,Central,2024-03-25T20:00:00Z,2024-03-26T00:00:00Z,2:08,18044,0
0022301193,1610612763,Grizzlies,Memphis,MEM,27,55,111,1610612743,Nuggets,Denver,DEN,57,25,126,FedExForum,Memphis,TN,US,Central,2024-04-14T15:30:00Z,2024-04-14T19:30:00Z,2:10,17544,0
0022300628,1610612764,Wizards,Washington,WAS,7,37,108,1610612762,Jazz,Utah,UTA,23,23,123,Capital One Arena,Washington,DC,US,Eastern,2024-01-25T19:00:00Z,2024-01-26T00:00:00Z,2:02,14027,0
0022300278,1610612740,Pelicans,New Orleans,NOP,11,9,121,1610612759,Spurs,San Antonio,SAS,3,16,106,Smoothie King Center,New Orleans,LA,US,Central,2023-12-01T20:00:00Z,2023-12-02T01:00:00Z,2:09,17028,1
0022300782,1610612761,Raptors,Toronto,TOR,19,36,125,1610612754,Pacers,Indiana,IND,31,25,127,Scotiabank Arena,Toronto,ON,US,Eastern,2024-02-14T19:30:00Z,2024-02-15T00:30:00Z,2:13,19800,1
0022300852,1610612752,Knicks,New York,NYK,35,25,99,1610612744,Warriors,Golden State,GSW,31,27,110,Madison Square Garden,New York,NY,US,Eastern,2024-02-29T19:30:00Z,2024-03-01T00:30:00Z,2:18,19812,1
0022300151,1610612752,Knicks,New York,NYK,3,4,111,1610612746,Clippers,LA,LAC,3,3,97,Madison Square Garden,New York,NY,US,Eastern,2023-11-06T19:30:00Z,2023-11-07T00:30:00Z,2:09,19812,1
0022300501,1610612742,Mavericks,Dallas,DAL,22,15,115,1610612750,Timberwolves,Minnesota,MIN,25,10,108,American Airlines Center,Dallas,TX,US,Central,2024-01-07T19:30:00Z,2024-01-08T00:30:00Z,2:17,20111,1
0022300014,1610612742,Mavericks,Dallas,DAL,7,2,144,1610612746,Clippers,LA,LAC,3,5,126,American Airlines Center,Dallas,TX,US,Central,2023-11-10T20:30:00Z,2023-11-11T01:30:00Z,2:24,20377,1
0022300444,1610612744,Warriors,Golden State,GSW,15,17,122,1610612742,Mavericks,Dallas,DAL,19,14,132,Chase Center,San Francisco,CA,US,Pacific,2023-12-30T20:30:00Z,2023-12-31T01:30:00Z,2:13,18064,1
0022300917,1610612746,Clippers,LA,LAC,41,21,112,1610612741,Bulls,Chicago,CHI,31,33,102,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-03-09T16:00:00Z,2024-03-09T21:00:00Z,2:11,19370,1
0022301081,1610612764,Wizards,Washington,WAS,14,61,107,1610612748,Heat,Miami,MIA,41,33,119,Capital One Arena,Washington,DC,US,Eastern,2024-03-31T18:00:00Z,2024-03-31T22:00:00Z,2:11,16039,0
0022300690,1610612737,Hawks,Atlanta,ATL,21,27,129,1610612756,Suns,Phoenix,PHX,28,21,120,State Farm Arena,Atlanta,GA,US,Eastern,2024-02-02T19:30:00Z,2024-02-03T00:30:00Z,2:09,16536,0
0022300385,1610612745,Rockets,Houston,HOU,14,12,122,1610612742,Mavericks,Dallas,DAL,16,12,96,Toyota Center,Houston,TX,US,Central,2023-12-22T20:00:00Z,2023-12-23T01:00:00Z,2:10,18055,1
